,Date,Price_TUSD/USD
187,2018-09-09,1.00639
188,2018-09-10,1.00389
189,2018-09-11,1.00405
190,2018-09-12,1.00138
191,2018-09-13,1.00437
192,2018-09-14,1.00125
193,2018-09-15,1.00218
194,2018-09-16,1.00314
195,2018-09-17,1.02125
196,2018-09-18,1.00495
197,2018-09-19,1.00447
198,2018-09-20,1.00461
199,2018-09-21,0.994986
200,2018-09-22,0.99774
201,2018-09-23,0.999492
202,2018-09-24,1.00176
203,2018-09-25,0.999358
204,2018-09-26,1.00232
205,2018-09-27,0.99942
206,2018-09-28,1.00262
207,2018-09-29,1.00316
208,2018-09-30,1.00468
209,2018-10-01,1.00385
210,2018-10-02,1.01138
211,2018-10-03,1.0144
212,2018-10-04,1.0038
213,2018-10-05,1.00144
214,2018-10-06,1.00192
215,2018-10-07,1.00344
216,2018-10-08,1.00047
217,2018-10-09,1.00632
218,2018-10-10,1.00835
219,2018-10-11,1.02304
220,2018-10-12,1.01384
221,2018-10-13,1.01924
222,2018-10-14,1.03445
223,2018-10-15,1.03218
224,2018-10-16,1.0264
225,2018-10-17,1.01747
226,2018-10-18,1.01487
227,2018-10-19,1.00993
228,2018-10-20,1.01035
229,2018-10-21,1.01594
230,2018-10-22,1.00808
231,2018-10-23,1.01341
232,2018-10-24,1.01077
233,2018-10-25,1.01117
234,2018-10-26,1.01011
235,2018-10-27,1.00795
236,2018-10-28,1.01015
237,2018-10-29,1.00952
238,2018-10-30,1.00562
239,2018-10-31,0.998645
240,2018-11-01,1.00563
241,2018-11-02,1.00013
242,2018-11-03,1.00143
243,2018-11-04,0.984655
244,2018-11-05,0.999527
245,2018-11-06,0.999308
246,2018-11-07,1.0017
247,2018-11-08,1.00441
248,2018-11-09,1.00602
249,2018-11-10,1.00695
250,2018-11-11,1.0028
251,2018-11-12,1.0086
252,2018-11-13,1.01342
253,2018-11-14,1.0138
254,2018-11-15,1.01592
255,2018-11-16,1.0144
256,2018-11-17,1.01163
257,2018-11-18,1.01289
258,2018-11-19,1.01417
259,2018-11-20,1.01922
260,2018-11-21,1.01242
261,2018-11-22,1.01752
262,2018-11-23,1.0111
263,2018-11-24,1.01593
264,2018-11-25,1.01892
265,2018-11-26,1.01219
266,2018-11-27,1.01252
267,2018-11-28,1.01174
268,2018-11-29,1.01216903904
269,2018-11-30,1.00892021542
270,2018-12-01,1.01547200353
271,2018-12-02,1.01660499578
272,2018-12-03,1.01416152154
273,2018-12-04,1.01592498772
274,2018-12-05,1.01393211561
275,2018-12-06,1.01504090987
276,2018-12-07,1.01130576374
277,2018-12-08,1.02373551482
278,2018-12-09,1.01960050493
279,2018-12-10,1.02329736492
280,2018-12-11,1.02002958153
281,2018-12-12,1.01553273113
282,2018-12-13,1.0152672455
283,2018-12-14,1.01454308259
284,2018-12-15,1.01591381411
285,2018-12-16,1.01801034293
286,2018-12-17,1.01726855694
287,2018-12-18,1.01453794514
288,2018-12-19,1.01803716713
289,2018-12-20,1.01699283361
290,2018-12-21,1.01560514273
291,2018-12-22,1.01372415752
292,2018-12-23,1.01238442702
293,2018-12-24,1.01053247973
294,2018-12-25,1.01145647174
295,2018-12-26,1.01361334439
296,2018-12-27,1.0164253333
297,2018-12-28,1.0115689139
298,2018-12-29,1.02109407719
299,2018-12-30,1.01146036995
300,2018-12-31,1.01470789611
301,2019-01-01,1.01167703454
302,2019-01-02,1.01868474129
303,2019-01-03,1.01345527949
304,2019-01-04,1.00884502959
305,2019-01-05,1.01166397029
306,2019-01-06,1.01050441397
307,2019-01-07,1.00563084036
308,2019-01-08,1.00943744536
309,2019-01-09,1.00859404454
310,2019-01-10,1.01360658956
311,2019-01-11,1.01373525648
312,2019-01-12,1.01122198541
313,2019-01-13,1.01325896619
314,2019-01-14,1.0078320824
315,2019-01-15,1.0134041562
316,2019-01-16,1.01364701927
317,2019-01-17,1.01216761562
318,2019-01-18,1.01385848932
319,2019-01-19,1.01180862992
320,2019-01-20,1.01783984807
321,2019-01-21,1.01230267973
322,2019-01-22,1.00836132129
323,2019-01-23,1.00883935411
324,2019-01-24,1.00854293686
325,2019-01-25,1.01062366677
326,2019-01-26,1.01199587579
327,2019-01-27,1.01294871619
328,2019-01-28,1.00989618228
329,2019-01-29,1.00999774242
330,2019-01-30,1.01186376408
331,2019-01-31,1.01237341485
332,2019-02-01,1.0158951552
333,2019-02-02,1.01431461303
334,2019-02-03,1.01260524153
335,2019-02-04,1.0131906634
336,2019-02-05,1.0103093095
337,2019-02-06,1.01321114505
338,2019-02-07,1.01308952137
339,2019-02-08,1.01314337532
340,2019-02-09,1.01186300745
341,2019-02-10,1.01541146796
342,2019-02-11,1.01475641243
343,2019-02-12,1.01635040208
344,2019-02-13,1.01431479655
345,2019-02-14,1.01498396456
346,2019-02-15,1.01346630295
347,2019-02-16,1.0140439924
348,2019-02-17,1.01417376427
349,2019-02-18,1.0158351149
350,2019-02-19,1.01639805122
351,2019-02-20,1.01951684841
352,2019-02-21,1.01383691872
353,2019-02-22,1.0147873724
354,2019-02-23,1.00787072292
355,2019-02-24,1.01872327171
356,2019-02-25,1.01779749842
357,2019-02-26,1.01445186125
358,2019-02-27,1.01436604057
359,2019-02-28,1.01602906042
360,2019-03-01,1.01173941013
361,2019-03-02,1.01429852011
362,2019-03-03,1.0139805926
363,2019-03-04,0.994800013067
364,2019-03-05,1.01400047889
365,2019-03-06,1.01493408334
366,2019-03-07,1.01368501634
367,2019-03-08,1.01523417637
368,2019-03-09,1.01150477545
369,2019-03-10,1.01286642895
370,2019-03-11,1.01307759169
371,2019-03-12,1.01156283584
372,2019-03-13,1.01165359438
373,2019-03-14,1.01700536033
374,2019-03-15,1.01722320469
375,2019-03-16,1.02188707614
376,2019-03-17,1.01769538851
377,2019-03-18,1.01955455255
378,2019-03-19,1.0203409468
379,2019-03-20,1.01676798139
380,2019-03-21,1.01406356181
381,2019-03-22,1.00992663423
382,2019-03-23,1.01467305971
383,2019-03-24,1.01370026314
384,2019-03-25,1.01326120689
385,2019-03-26,1.01933646245
386,2019-03-27,1.01954810226
387,2019-03-28,1.01657926993
388,2019-03-29,1.00614155719
389,2019-03-30,1.00617430619
390,2019-03-31,1.00625909559
391,2019-04-01,1.0054155662
392,2019-04-02,1.00157433966
393,2019-04-03,1.00370199588
394,2019-04-04,1.00801921571
395,2019-04-05,1.00645872999
396,2019-04-06,1.00619593786
397,2019-04-07,1.00638079792
398,2019-04-08,1.00340787845
399,2019-04-09,1.00439274711
400,2019-04-10,1.00415423862
401,2019-04-11,1.00176605693
402,2019-04-12,1.00563487395
403,2019-04-13,1.00821568328
404,2019-04-14,1.00472552074
405,2019-04-15,1.00414081643
406,2019-04-16,1.00999978821
407,2019-04-17,1.00907866504
408,2019-04-18,1.00895284065
409,2019-04-19,1.00913501467
410,2019-04-20,1.00897522294
411,2019-04-21,1.00509783926
412,2019-04-22,1.00370657514
413,2019-04-23,1.00573168314
414,2019-04-24,1.00646686945
415,2019-04-25,1.01379563922
416,2019-04-26,1.03340452153
417,2019-04-27,1.02858187591
418,2019-04-28,1.03160326675
419,2019-04-29,1.0263906451
420,2019-04-30,1.02213918336
421,2019-05-01,1.02319398148
422,2019-05-02,1.0252506876
423,2019-05-03,1.02328316134
424,2019-05-04,1.01759821581
425,2019-05-05,1.01923946613
426,2019-05-06,1.01578826694
427,2019-05-07,1.01814746601
428,2019-05-08,1.01752682908
429,2019-05-09,1.00936864955
430,2019-05-10,1.00710996254
431,2019-05-11,0.999915282028
432,2019-05-12,0.999177442157
433,2019-05-13,1.00294641947
434,2019-05-14,0.999771857819
435,2019-05-15,0.998127371928
436,2019-05-16,0.998073622246
437,2019-05-17,0.996778475663
438,2019-05-18,0.995541808799
439,2019-05-19,1.00097123062
440,2019-05-20,0.996148532802
441,2019-05-21,0.998412847528
442,2019-05-22,1.00162744572
443,2019-05-23,1.00058304281
444,2019-05-24,0.999254156198
445,2019-05-25,0.99847050341
446,2019-05-26,1.00163640328
447,2019-05-27,1.00076107216
448,2019-05-28,1.00045762394
449,2019-05-29,1.00073313552
450,2019-05-30,1.00302861594
451,2019-05-31,1.00206865271
452,2019-06-01,1.00462257091
453,2019-06-02,1.00101407812
454,2019-06-03,1.00410392784
455,2019-06-04,1.00261911191
456,2019-06-05,1.0032559636
457,2019-06-06,1.00187926072
458,2019-06-07,1.00630436695
459,2019-06-08,1.00153094651
460,2019-06-09,1.00374620688
461,2019-06-10,1.00094179706
462,2019-06-11,1.00053256894
463,2019-06-12,0.999616446753
464,2019-06-13,0.999534236826
465,2019-06-14,1.00461202491
466,2019-06-15,1.00033955623
467,2019-06-16,0.999621759616
468,2019-06-17,1.00241890098
469,2019-06-18,0.999135512746
470,2019-06-19,0.999285891649
471,2019-06-20,0.998060085851
472,2019-06-21,0.998403621051
473,2019-06-22,0.998548621836
474,2019-06-23,0.999587368785
475,2019-06-24,0.999614048945
476,2019-06-25,1.00176268615
477,2019-06-26,1.00344222875
478,2019-06-27,1.00170291724
479,2019-06-28,1.00001047306
480,2019-06-29,0.999104906359
481,2019-06-30,1.00460799502
482,2019-07-01,0.999969694483
483,2019-07-02,1.00208876155
484,2019-07-03,1.00205489978
485,2019-07-04,1.00159157918
486,2019-07-05,0.987105510576
487,2019-07-06,0.997868416872
488,2019-07-07,0.997432891328
489,2019-07-08,0.999587652066
490,2019-07-09,1.00134822873
491,2019-07-10,1.00271873819
492,2019-07-11,1.00116847923
493,2019-07-12,1.00171347935
494,2019-07-13,0.999777596607
495,2019-07-14,1.00247067509
496,2019-07-15,1.00224557205
497,2019-07-16,1.00070579702
498,2019-07-17,1.00274091856
499,2019-07-18,1.00185961002
500,2019-07-19,1.00199645535
501,2019-07-20,1.0035261527
502,2019-07-21,1.00335303996
503,2019-07-22,1.00280220218
504,2019-07-23,1.00042727806
505,2019-07-24,1.00243926725
506,2019-07-25,1.00292079727
507,2019-07-26,1.00373981509
508,2019-07-27,1.00415200006
509,2019-07-28,1.00285887528
510,2019-07-29,1.00231009434
511,2019-07-30,1.00211710774
512,2019-07-31,1.00057311596
513,2019-08-01,1.00271224229
514,2019-08-02,1.00004533799
515,2019-08-03,1.00000612844
516,2019-08-04,0.998954860655
517,2019-08-05,1.00208922117
518,2019-08-06,1.00005964381
519,2019-08-07,1.00287882152
520,2019-08-08,0.997259967762
521,2019-08-09,1.00149389209
522,2019-08-10,1.00422104947
523,2019-08-11,0.997093565625
524,2019-08-12,1.00022619871
525,2019-08-13,1.00129480492
526,2019-08-14,1.00257579442
527,2019-08-15,1.00202856077
528,2019-08-16,1.00055222556
529,2019-08-17,1.0008775305
530,2019-08-18,1.00226210064
531,2019-08-19,1.00172719894
532,2019-08-20,1.00138042454
533,2019-08-21,0.999061218037
534,2019-08-22,1.00193238037
535,2019-08-23,1.00201100979
536,2019-08-24,1.00319715409
537,2019-08-25,1.00024491582
538,2019-08-26,1.00227389118
539,2019-08-27,1.00091155311
540,2019-08-28,0.99968555255
541,2019-08-29,1.00316604086
542,2019-08-30,1.00172274004
543,2019-08-31,1.00275680211
544,2019-09-01,1.00247406231
545,2019-09-02,0.999019977053
546,2019-09-03,1.00146387653
547,2019-09-04,1.00090551038
548,2019-09-05,0.998148903135
549,2019-09-06,1.00277478876
550,2019-09-07,1.00287295052
551,2019-09-08,1.00357337017
552,2019-09-09,1.0009551182
553,2019-09-10,1.00022909097
554,2019-09-11,1.00224143848
555,2019-09-12,0.999905892782
556,2019-09-13,1.00064884649
557,2019-09-14,0.996938562567
558,2019-09-15,1.00085779254
559,2019-09-16,0.997954885084
560,2019-09-17,0.998896543768
561,2019-09-18,1.00274900331
562,2019-09-19,1.00056948866
563,2019-09-20,1.00168125922
564,2019-09-21,1.00273439455
565,2019-09-22,1.00415035832
566,2019-09-23,1.00450177213
567,2019-09-24,1.00663406819
568,2019-09-25,1.00596848394
569,2019-09-26,1.00465037455
570,2019-09-27,1.00863338514
571,2019-09-28,1.0028540705
572,2019-09-29,1.00461197803
573,2019-09-30,1.00235123632
574,2019-10-01,1.00356135533
575,2019-10-02,1.0026644977
576,2019-10-03,1.00236982551
577,2019-10-04,1.00423231985
578,2019-10-05,0.998366468796
579,2019-10-06,1.01064627545
580,2019-10-07,1.00565611203
581,2019-10-08,1.00272604409
582,2019-10-09,1.00249611188
583,2019-10-10,1.00137201914
584,2019-10-11,1.01076838398
585,2019-10-12,1.00349015705
586,2019-10-13,1.00356614517
587,2019-10-14,1.00281300632
588,2019-10-15,1.00418980015
589,2019-10-16,1.00510226232
590,2019-10-17,1.00324452967
591,2019-10-18,1.00020278207
592,2019-10-19,1.0043845879
593,2019-10-20,1.00024535121
594,2019-10-21,1.00236385674
595,2019-10-22,1.00274981366
596,2019-10-23,1.00440760588
597,2019-10-24,1.00729156716
598,2019-10-25,1.00071671784
599,2019-10-26,0.999486987507
600,2019-10-27,1.00201261359
601,2019-10-28,1.00063819746
602,2019-10-29,1.00116425771
603,2019-10-30,1.0050318724
604,2019-10-31,1.00584052554
605,2019-11-01,1.00227267678
606,2019-11-02,1.00039828047
607,2019-11-03,1.00323852181
608,2019-11-04,1.00224436014
609,2019-11-05,1.00363771668
610,2019-11-06,1.00229073022
611,2019-11-07,1.00623326136
612,2019-11-08,1.00335589381
613,2019-11-09,1.00101957674
614,2019-11-10,1.00285490068
615,2019-11-11,1.00361981388
616,2019-11-12,1.00151146313
617,2019-11-13,1.0034624803
618,2019-11-14,1.00684776339
619,2019-11-15,1.00354383693
620,2019-11-16,1.00762734373
621,2019-11-17,1.00893757527
622,2019-11-18,1.01365520413
623,2019-11-19,1.01022204813
624,2019-11-20,1.00602624496
625,2019-11-21,1.00300620613
626,2019-11-22,1.0022059113
627,2019-11-23,1.01132080221
628,2019-11-24,1.01785134141
629,2019-11-25,1.00363382534
630,2019-11-26,1.00948804182
631,2019-11-27,1.00510366393
632,2019-11-28,1.0033205099
633,2019-11-29,1.00197592696
634,2019-11-30,0.999882246767
635,2019-12-01,1.00087741872
636,2019-12-02,0.998138490064
637,2019-12-03,0.99886709739
638,2019-12-04,1.00328832471
639,2019-12-05,1.00838785482
640,2019-12-06,1.00297490266
641,2019-12-07,1.00658374913
642,2019-12-08,1.00531123152
643,2019-12-09,1.00460973709
644,2019-12-10,1.00537500572
645,2019-12-11,1.00144143618
646,2019-12-12,1.00564818341
647,2019-12-13,1.00180232417
648,2019-12-14,1.00543621404
649,2019-12-15,1.00426264663
650,2019-12-16,1.00384816525
651,2019-12-17,1.00362588143
652,2019-12-18,1.00140618426
653,2019-12-19,1.00651046988
654,2019-12-20,1.00343016137
655,2019-12-21,1.00489570569
656,2019-12-22,1.00073069586
657,2019-12-23,1.00282147935
658,2019-12-24,1.01113045298
659,2019-12-25,1.01203244243
660,2019-12-26,1.00341068153
661,2019-12-27,1.00612550427
662,2019-12-28,1.00242308352
663,2019-12-29,1.00579902223
664,2019-12-30,1.00894308771
665,2019-12-31,1.00259884875
666,2020-01-01,1.00207693435
667,2020-01-02,1.00052201261
668,2020-01-03,1.00668681467
669,2020-01-04,1.01039484883
670,2020-01-05,1.00958466062
671,2020-01-06,1.00569925501
672,2020-01-07,1.00344953264
673,2020-01-08,1.00677141588
674,2020-01-09,1.00813298829
675,2020-01-10,1.00095693908
676,2020-01-11,1.00400785887
677,2020-01-12,1.00582823052
678,2020-01-13,1.00600560143
679,2020-01-14,1.00476737884
680,2020-01-15,1.00198979031
681,2020-01-16,1.00155862347
682,2020-01-17,1.00424756289
683,2020-01-18,1.00291924195
684,2020-01-19,1.00150032939
685,2020-01-20,1.00069374086
686,2020-01-21,1.00020211503
687,2020-01-22,1.00054889152
688,2020-01-23,0.999263232065
689,2020-01-24,1.00333418124
690,2020-01-25,1.00196531235
691,2020-01-26,0.999288697823
692,2020-01-27,1.00259549233
693,2020-01-28,1.00236372169
694,2020-01-29,1.00534528892
695,2020-01-30,1.00312962857
696,2020-01-31,1.00365245197
697,2020-02-01,1.00238675746
698,2020-02-02,1.00077392442
699,2020-02-03,1.00059354515
700,2020-02-04,1.00217118322
701,2020-02-05,1.00288207792
702,2020-02-06,0.998670296811
703,2020-02-07,0.997978008272
704,2020-02-08,0.999154575849
705,2020-02-09,1.00105630673
706,2020-02-10,1.00028556113
707,2020-02-11,0.996958505469
708,2020-02-12,1.00279792903
709,2020-02-13,0.998676036359
710,2020-02-14,0.997336416491
711,2020-02-15,1.00009320842
712,2020-02-16,0.997441439167
713,2020-02-17,0.995397522888
714,2020-02-18,0.998122480088
715,2020-02-19,0.998436242021
716,2020-02-20,0.999600089719
717,2020-02-21,1.00016544346
718,2020-02-22,0.999316466605
719,2020-02-23,0.996413573278
720,2020-02-24,0.998730530892
721,2020-02-25,1.00069955383
722,2020-02-26,1.00187225682
723,2020-02-27,0.998795699488
724,2020-02-28,0.996501680403
725,2020-02-29,1.00552642268
726,2020-03-01,1.00127274985
727,2020-03-02,0.993960000032
728,2020-03-03,1.00239995404
729,2020-03-04,0.99896200897
730,2020-03-05,1.00286369706
731,2020-03-06,0.997174628721
732,2020-03-07,1.00023532834
733,2020-03-08,1.00725332071
734,2020-03-09,1.00057635645
735,2020-03-10,1.00113133591
736,2020-03-11,0.997561891515
737,2020-03-12,1.04417197951
738,2020-03-13,0.992285169015
739,2020-03-14,1.00223929683
740,2020-03-15,1.00437346064
741,2020-03-16,0.994781364662
742,2020-03-17,0.973108628154
743,2020-03-18,0.970896649972
744,2020-03-19,0.99861472103
745,2020-03-20,0.996437369481
746,2020-03-21,1.00060783294
747,2020-03-22,0.99410442749
748,2020-03-23,0.989389009763
749,2020-03-24,0.994601888923
750,2020-03-25,0.995454896345
751,2020-03-26,0.993814342856
752,2020-03-27,1.01151738358
753,2020-03-28,0.995120767615
754,2020-03-29,0.997051633373
755,2020-03-30,1.00240837349
756,2020-03-31,0.998235151754
757,2020-04-01,1.00019643396
758,2020-04-02,0.998239543712
759,2020-04-03,0.998114820855
760,2020-04-04,1.00054056687
761,2020-04-05,0.99924676076
762,2020-04-06,0.991526700952
763,2020-04-07,0.996854551505
764,2020-04-08,0.997487298947
765,2020-04-09,1.00168850139
766,2020-04-10,0.998556306666
767,2020-04-11,0.996322103462
768,2020-04-12,1.00692063063
769,2020-04-13,0.997163653411
770,2020-04-14,0.994351771906
771,2020-04-15,0.998699347708
772,2020-04-16,1.00161519276
773,2020-04-17,1.00514379304
774,2020-04-18,0.99808563293
775,2020-04-19,1.0065186478
776,2020-04-20,1.00240697264
777,2020-04-21,1.00406691544
778,2020-04-22,0.999640414252
779,2020-04-23,0.997101998416
780,2020-04-24,1.00669395777
781,2020-04-25,1.00413896344
782,2020-04-26,0.998293167055
783,2020-04-27,1.0015862789
784,2020-04-28,1.00578068167
785,2020-04-29,1.00670251147
786,2020-04-30,1.00477032137
787,2020-05-01,1.00661753236
788,2020-05-02,1.00192946039
789,2020-05-03,1.00134667388
790,2020-05-04,1.00365243232
791,2020-05-05,1.00130859169
792,2020-05-06,1.0141711008
793,2020-05-07,1.00050927255
794,2020-05-08,1.00168173292
795,2020-05-09,1.00002065822
796,2020-05-10,0.998968936062
797,2020-05-11,0.998854934495
798,2020-05-12,0.998928247309
799,2020-05-13,0.99747524631
800,2020-05-14,0.99804995919
801,2020-05-15,1.00495782637
802,2020-05-16,0.998840908747
803,2020-05-17,1.0009155182
804,2020-05-18,1.00053631755
805,2020-05-19,0.995840747572
806,2020-05-20,1.00013337846
807,2020-05-21,1.00002726719
808,2020-05-22,1.00196523049
809,2020-05-23,1.00227047207
810,2020-05-24,0.998285969736
811,2020-05-25,0.998610809015
812,2020-05-26,0.996208097065
813,2020-05-27,1.00004670576
814,2020-05-28,1.00022876618
815,2020-05-29,1.00241548516
816,2020-05-30,1.00103274291
817,2020-05-31,0.999339282009
818,2020-06-01,1.00230405629
819,2020-06-02,1.00078948622
820,2020-06-03,1.0004040275
821,2020-06-04,1.00296949408
822,2020-06-05,1.00332302267
823,2020-06-06,0.998868783848
824,2020-06-07,1.00292510431
825,2020-06-08,1.00037641495
826,2020-06-09,1.00383712685
827,2020-06-10,1.00048814732
828,2020-06-11,1.00347473961
829,2020-06-12,1.00257335711
830,2020-06-13,1.00199702781
831,2020-06-14,1.00512634507
832,2020-06-15,1.00066757498
833,2020-06-16,1.00086007499
834,2020-06-17,1.00199999145
835,2020-06-18,1.00352344379
836,2020-06-19,0.997417801374
837,2020-06-20,0.999166678204
838,2020-06-21,1.00209442203
839,2020-06-22,0.997664197412
840,2020-06-23,1.00275084563
841,2020-06-24,1.00305204786
842,2020-06-25,1.00226997323
843,2020-06-26,0.999827940263
844,2020-06-27,1.00551653941
845,2020-06-28,1.0091875736
846,2020-06-29,1.00046191835
847,2020-06-30,1.00040425655
848,2020-07-01,1.00063215789
849,2020-07-02,1.00880221173
850,2020-07-03,0.999843342259
851,2020-07-04,1.00016558268
852,2020-07-05,0.998650197484
853,2020-07-06,0.999908432414
854,2020-07-07,1.00041811066
855,2020-07-08,0.99993493106
856,2020-07-09,1.00453457467
857,2020-07-10,1.00053921234
858,2020-07-11,1.00073586733
859,2020-07-12,0.998243219488
860,2020-07-13,1.00149799887
861,2020-07-14,0.998641162578
862,2020-07-15,1.00032454102
863,2020-07-16,0.999597546374
864,2020-07-17,1.00010306614
865,2020-07-18,0.998221583873
866,2020-07-19,0.998398953611
867,2020-07-20,0.999533969386
868,2020-07-21,0.998411604448
869,2020-07-22,0.999539017118
